id,question,slug,start_date,end_date,volume,liquidity,active,closed
249906,Will Jordan Spieth win the 2023 Masters Tournament?,will-jordan-spieth-win-the-2023-masters-tournament,2023-04-04 22:23:15.132000+00:00,2023-04-07 00:00:00+00:00,2.29000000000000003552713678800500929355621337890625,1,True,True
249909,"ETH above $1,900 on April 6?",crypto-eth-2023-04-06,2023-04-05 00:00:00+00:00,2023-04-05 00:00:00+00:00,2304.5,0,True,True
249984,"ETH above $1,850 on April 8?",crypto-eth-2023-04-08,2023-04-07 00:00:00+00:00,2023-04-07 00:00:00+00:00,11906.72999999999956344254314899444580078125,0,True,True
249988,$ETH above $1800 on April 14?,crypto-eth-1800-2023-04-14,2023-04-13 12:34:00.514000+00:00,2023-04-14 00:00:00+00:00,374.01999999999998181010596454143524169921875,0,True,True
249989,$ETH above $1850 on April 14?,crypto-eth-1850-2023-04-14,2023-04-13 12:34:00.577000+00:00,2023-04-14 00:00:00+00:00,1430.829999999999927240423858165740966796875,0,True,True
249990,$ETH above $1900 on April 14?,crypto-eth-1900-2023-04-14,2023-04-13 12:34:00.578000+00:00,2023-04-14 00:00:00+00:00,51.85000000000000142108547152020037174224853515625,0,True,True
250052,"ETH above $1,850 on April 9?",crypto-eth-2023-04-09,2023-04-08 00:00:00+00:00,2023-04-08 00:00:00+00:00,5864.079999999999927240423858165740966796875,0,True,True
250070,"ETH above $1,850 on April 10?",crypto-eth-2023-04-10,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2186.329999999999927240423858165740966796875,0,True,True
250096,"ETH above $1,900 on April 11?",crypto-eth-2023-04-11,2023-04-10 00:00:00+00:00,2023-04-10 00:00:00+00:00,4756.170000000000072759576141834259033203125,0,True,True
250099,Will the floor price of Miladys be more than 1.5 ETH on Apr 24?,will-the-floor-price-of-miladys-be-more-than-1pt5-eth-on-apr-24,2023-04-10 22:34:26.108000+00:00,2023-04-23 00:00:00+00:00,0,0,True,True
250100,Will the floor price of Miladys be more than 2.5 ETH on Apr 24?,will-the-floor-price-of-miladys-be-more-than-2pt5-eth-on-apr-24,2023-04-10 22:34:26.145000+00:00,2023-04-23 00:00:00+00:00,0,0,True,True
250105,"ETH above $1,900 on April 12?",crypto-eth-2023-04-12,2023-04-11 00:00:00+00:00,2023-04-12 00:00:00+00:00,4677.9300000000002910383045673370361328125,0,True,True
250109,"ETH above $1,900 on April 13?",crypto-eth-2023-04-13,2023-04-12 00:00:00+00:00,2023-04-13 00:00:00+00:00,46.5499999999999971578290569595992565155029296875,0,True,True
250121,Will ETH hit $2k by Friday?,will-eth-hit-2k-by-friday,2023-04-13 16:31:39.340000+00:00,2023-04-14 00:00:00+00:00,9950.170000000000072759576141834259033203125,1,True,True
250122,$ETH above $2000 on April 14?,crypto-eth-2000-2023-04-14,2023-04-13 12:34:00.617000+00:00,2023-04-14 00:00:00+00:00,12673,0,True,True
250174,"Will ETH hit $2,500 by April 30?",will-eth-hit-2500-by-april-30,2023-04-13 16:37:30.285000+00:00,2023-04-30 00:00:00+00:00,6396.329999999999927240423858165740966796875,317.98000000000001818989403545856475830078125,True,True
250191,"ETH above $2,100 on April 15?",crypto-eth-2023-04-15,2023-04-14 00:00:00+00:00,2023-04-14 00:00:00+00:00,3881.07000000000016370904631912708282470703125,0,True,True
250234,"ETH above $2,100 on April 16?",crypto-eth-2023-04-16,2023-04-15 00:00:00+00:00,2023-04-15 00:00:00+00:00,1293.579999999999927240423858165740966796875,0,True,True
250237,"ETH above $2,100 on April 17?",crypto-eth-2023-04-17,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2958.46999999999979991116560995578765869140625,0,True,True
250257,"ETH above $2,050 on April 18?",crypto-eth-2023-04-18,2023-04-17 00:00:00+00:00,2023-04-17 00:00:00+00:00,2068.670000000000072759576141834259033203125,0,True,True
250315,"ETH above $2,100 on April 19?",crypto-eth-2023-04-19,2023-04-18 00:00:00+00:00,2023-04-18 00:00:00+00:00,99.1700000000000017053025658242404460906982421875,0,True,True
250327,"ETH above $2,000 on April 20?",crypto-eth-2023-04-20,2023-04-19 00:00:00+00:00,2023-04-19 00:00:00+00:00,3653.5,0,True,True
250334,"ETH above $1,950 on April 21?",crypto-eth-2023-04-21,2023-04-20 20:34:04.042000+00:00,2023-04-20 00:00:00+00:00,657.7100000000000363797880709171295166015625,0,True,True
250348,"ETH above $1,900 on April 22?",crypto-eth-2023-04-22,2023-04-21 00:00:00+00:00,2023-04-21 00:00:00+00:00,5963.9700000000002546585164964199066162109375,0,True,True
250437,"ETH above $1,900 on April 23?",crypto-eth-2023-04-23,2023-04-22 00:00:00+00:00,2023-04-22 00:00:00+00:00,0,300,True,True
250456,"ETH above $1,850 on April 24?",crypto-eth-2023-04-24,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,0,0,True,True
250505,"ETH above $1,800 on April 26?",crypto-eth-2023-04-26,2023-04-25 00:00:00+00:00,2023-04-25 00:00:00+00:00,5000,0,True,True
250525,"ETH above $1,950 on April 27?",crypto-eth-2023-04-27,2023-04-26 00:00:00+00:00,2023-04-26 00:00:00+00:00,0,0,True,True
250558,"ETH above $1,900 on April 28?",crypto-eth-2023-04-28,2023-04-27 00:00:00+00:00,2023-04-27 00:00:00+00:00,0,0,True,True
250578,"ETH above $1,900 on April 29?",crypto-eth-1900-2023-04-29,2023-04-28 00:00:00+00:00,2023-04-28 00:00:00+00:00,0,0,True,True
250644,"ETH above $1,900 on May 1?",crypto-eth-1900-2023-05-01,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,50.840000000000003410605131648480892181396484375,0,True,True
250695,"ETH above $1,850 on May 3?",crypto-eth-1850-2023-05-03,2023-05-02 00:00:00+00:00,2023-05-02 00:00:00+00:00,100,0,True,True
250758,"ETH above $1,850 on May 5?",crypto-eth-1850-2023-05-05,2023-05-04 00:00:00+00:00,2023-05-04 00:00:00+00:00,0,0,True,True
250785,"ETH above $2,000 on May 6?",crypto-eth-2000-2023-05-06,2023-05-05 00:00:00+00:00,2023-05-06 00:00:00+00:00,46.659999999999996589394868351519107818603515625,0,True,True
250801,"ETH above $1,900 on May 7?",crypto-eth-1900-2023-05-07,2023-05-06 00:00:00+00:00,2023-05-06 00:00:00+00:00,0,2.399999999999999911182158029987476766109466552734375,True,True
250820,"ETH above $1,900 on May 8?",crypto-eth-1900-2023-05-08,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,0,0,True,True
250841,"ETH above $1,850 on May 9?",crypto-eth-1850-2023-05-09,2023-05-08 00:00:00+00:00,2023-05-08 00:00:00+00:00,0,0,True,True
250871,"ETH above $1,850 on May 10?",crypto-eth-1850-2023-05-10,2023-05-09 00:00:00+00:00,2023-05-09 00:00:00+00:00,0,0,True,True
250936,"ETH above $1,800 on May 12?",crypto-eth-1800-2023-05-12,2023-05-11 00:00:00+00:00,2023-05-11 00:00:00+00:00,0,0,True,True
250965,"ETH above $1,750 on May 13?",crypto-eth-1750-2023-05-13,2023-05-12 00:00:00+00:00,2023-05-12 00:00:00+00:00,0,14,True,True
251001,"ETH above $1,800 on May 15?",crypto-eth-1800-2023-05-15,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,0,0,True,True
251021,"ETH above $1,850 on May 16?",crypto-eth-1850-2023-05-16,2023-05-15 00:00:00+00:00,2023-05-16 00:00:00+00:00,0,57.659999999999996589394868351519107818603515625,True,True
251038,"ETH above $1,800 on May 17?",crypto-eth-1800-2023-05-17,2023-05-16 00:00:00+00:00,2023-05-16 00:00:00+00:00,117.3700000000000045474735088646411895751953125,0,True,True
251082,"ETH above $1,800 on May 19?",crypto-eth-1800-2023-05-19,2023-05-18 00:00:00+00:00,2023-05-18 00:00:00+00:00,0,18.75,True,True
251128,"ETH above $1,800 on May 21?",crypto-eth-1800-2023-05-21,2023-05-20 00:00:00+00:00,2023-05-20 00:00:00+00:00,0,70,True,True
251212,"ETH above $1,800 on May 23?",crypto-eth-1800-2023-05-23,2023-05-22 00:00:00+00:00,2023-05-22 00:00:00+00:00,0,0,True,True
251239,"ETH above $1,800 on May 25?",crypto-eth-1800-2023-05-25,2023-05-24 00:00:00+00:00,2023-05-24 00:00:00+00:00,23.67999999999999971578290569595992565155029296875,0,True,True
251249,"ETH above $1,800 on May 26?",crypto-eth-1800-2023-05-26,2023-05-25 00:00:00+00:00,2023-05-25 00:00:00+00:00,0,58,True,True
251251,"ETH above $1,850 on May 27?",crypto-eth-1850-2023-05-27,2023-05-26 00:00:00+00:00,2023-05-26 00:00:00+00:00,0,0,True,True
251256,"ETH above $1,900 on May 30?",crypto-eth-1900-2023-05-30,2023-05-29 00:00:00+00:00,2023-05-29 00:00:00+00:00,10000,0,True,True
251262,"ETH above $1,900 on May 31?",crypto-eth-1900-2023-05-31,2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,0,0,True,True
251265,"ETH above $1,850 on June 1?",crypto-eth-1850-2023-06-01,2023-05-31 00:00:00+00:00,2023-05-31 00:00:00+00:00,0,147.5,True,True
251267,"ETH above $1,850 on June 2?",crypto-eth-1850-2023-06-02,2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,1.1100000000000000976996261670137755572795867919921875,0,True,True
251282,"ETH above $1,900 on June 2?",crypto-eth-1900-2023-06-02,2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,1,0,True,True
251318,"ETH above $1,850 on June 7?",crypto-eth-1850-2023-06-07,2023-06-06 00:00:00+00:00,2023-06-06 00:00:00+00:00,0,14.699999999999999289457264239899814128875732421875,True,True
251642,"ETH above $2,000 on June 30?",eth-above-2000-on-june-30,2023-06-26 20:10:43.912000+00:00,2023-06-30 00:00:00+00:00,55177.800000000002910383045673370361328125,0,True,True
251799,"Will $ETH hit $2,500 by July 31?",will-eth-hit-2500-by-july-31,2023-07-13 18:45:17.516000+00:00,2023-07-31 00:00:00+00:00,94916.199999999997089616954326629638671875,0,True,True
251806,"Will $ETH hit $2,000 again by July 31?",will-eth-hit-2000-again-by-july-31,2023-07-14 21:30:13.611000+00:00,2023-07-31 00:00:00+00:00,16842.56000000000130967237055301666259765625,0,True,True
251828,Opepen floor price over .69 ETH on July 28?,opepen-floor-price-over-69-eth-on-july-28,2023-07-20 20:40:06.249000+00:00,2023-07-28 00:00:00+00:00,5185.850000000000363797880709171295166015625,0,True,True
251855,"Will ETH hit $2,000 by EOY?",will-eth-hit-2000-by-eoy,2023-07-26 18:21:59.788000+00:00,2023-12-31 00:00:00+00:00,154313.20999999999185092747211456298828125,0.93000000000000004884981308350688777863979339599609375,True,True
251913,"ETH above $2,000 at end of August?",eth-above-2000-at-end-of-august,2023-08-03 22:05:49.446000+00:00,2023-08-31 00:00:00+00:00,78363.710000000006402842700481414794921875,0,True,True
251919,US Ethereum ETF approved in 2023?,us-ethereum-etf-approved-in-2023,2023-08-08 21:41:01.238000+00:00,2023-12-31 00:00:00+00:00,33752.449999999997089616954326629638671875,0.01000000000000000020816681711721685132943093776702880859375,True,True
251945,"ETH above $2,000 at end of September?",eth-above-2000-at-end-of-september,2023-08-09 19:30:50.428000+00:00,2023-09-30 00:00:00+00:00,29035.2099999999991268850862979888916015625,0,True,True
252001,"ETH above $1,700 on Aug 25?",eth-above-1700-on-aug-25,2023-08-17 22:32:12.833000+00:00,2023-08-25 00:00:00+00:00,70740.25,1,True,True
252013,Will any Friend Tech user's share price be >5 ETH by Friday?,will-any-friend-tech-users-share-price-be-5-eth-by-friday,2023-08-21 16:29:52.793000+00:00,2023-08-25 00:00:00+00:00,4458.8699999999998908606357872486114501953125,0,True,True
252014,Will Faze Banks’ share price be >10 ETH this month?,will-faze-banks-share-price-be-over-10-eth-this-month,2023-08-21 17:09:45.578000+00:00,2023-08-31 00:00:00+00:00,3748.96999999999979991116560995578765869140625,0,True,True
252087,"ETH above $1,700 on Sep 1?",eth-above-1700-on-sep-1,2023-08-25 18:05:15.499000+00:00,2023-09-01 00:00:00+00:00,135906.51000000000931322574615478515625,0,True,True
252120,"ETH above $1,700 on Sep 8?",eth-above-1700-on-sep-8,2023-08-30 20:13:27.597000+00:00,2023-09-08 00:00:00+00:00,66887.460000000006402842700481414794921875,0,True,True
252227,Milady Floor above 3 ETH on September 22?,milady-floor-above-3-eth-on-september-22,2023-09-12 19:59:14.350000+00:00,2023-09-22 00:00:00+00:00,12238.3199999999997089616954326629638671875,0,True,True
252233,"ETH above $1,600 on Sep 22?",eth-above-1600-on-sep-22,2023-09-13 20:13:24.989000+00:00,2023-09-22 00:00:00+00:00,18084.8199999999997089616954326629638671875,0,True,True
252299,Parlay: US Bitcoin Spot and ETH Futures ETF this year?,parlay-us-bitcoin-spot-and-eth-futures-etf-this-year,2023-09-19 18:13:02.989000+00:00,2023-12-31 00:00:00+00:00,11040.9599999999991268850862979888916015625,322.68000000000000682121026329696178436279296875,True,True
252487,"ETH above $1,700 on October 13?",eth-above-1700-on-october-13,2023-10-02 22:13:14.074000+00:00,2023-10-13 00:00:00+00:00,12141.649999999999636202119290828704833984375,0,True,True
252726,"ETH above $1,600 on Halloween?",eth-above-1600-on-halloween,2023-10-20 18:28:02.037000+00:00,2023-10-31 00:00:00+00:00,27180.47999999999956344254314899444580078125,0,True,True
252998,"Will ETH hit $2,500 by EOY?",will-eth-hit-2500-by-eoy,2023-11-09 15:19:39.460000+00:00,2023-12-31 00:00:00+00:00,277231.25,0.01000000000000000020816681711721685132943093776702880859375,True,True
253048,"Will $ETH hit $1,800 or $2,200 first?",will-eth-hit-1800-or-2200-first,2023-11-14 19:42:56.599000+00:00,2024-07-01 00:00:00+00:00,100450.050000000002910383045673370361328125,0,True,True
253271,"Will $ETH hit $2,000 or $2,500 first?",will-eth-hit-2000-or-2500-first,2023-12-04 17:49:56.062000+00:00,2024-07-01 00:00:00+00:00,40408.9899999999979627318680286407470703125,0,True,True
253384,Elizabeth Warren crypto bill become law by June?,elizabeth-warren-crypto-bill-become-law-by-june,2023-12-11 20:14:20.577000+00:00,2024-06-30 00:00:00+00:00,2645.98000000000001818989403545856475830078125,0,True,True
253397,Ethereum spot ETF approved by Jan 31?,ethereum-spot-etf-approved-by-jan-31,2023-01-03 18:06:02.364000+00:00,2024-01-31 00:00:00+00:00,15661.29999999999927240423858165740966796875,3104.80999999999994543031789362430572509765625,True,True
253452,Ethereum spot ETF approved by Mar 31?,ethereum-spot-etf-approved-by-mar-31,2023-01-03 17:30:17.794000+00:00,2024-03-31 00:00:00+00:00,58238.2600000000020372681319713592529296875,0,True,True
253518,"Will ETH hit $2,500 by Jan 31?",will-eth-hit-2500-by-jan-31,2023-12-26 18:59:44.232000+00:00,2024-01-31 00:00:00+00:00,70668.610000000000582076609134674072265625,0,True,True
253520,Will SOL outperform ETH in January?,will-sol-outperform-eth-in-january,2023-12-26 19:49:07.476000+00:00,2024-01-31 00:00:00+00:00,21682.90999999999985448084771633148193359375,0,True,True
253558,SOL/ETH new high by Jan 31?,soleth-new-high-by-jan-31,2023-12-29 00:32:02.740000+00:00,2024-01-31 00:00:00+00:00,8150.010000000000218278728425502777099609375,0,True,True
253587,Ethereum spot ETF approved by June 30?,ethereum-spot-etf-approved-by-june-30,2024-01-03 23:35:08.890000+00:00,2024-06-29 12:00:00+00:00,971400.9799999999813735485076904296875,0,True,True
253639,Will Elizabeth Warren win the 2024 US Presidential Election?,will-elizabeth-warren-win-the-2024-us-presidential-election,2024-01-06 20:12:00+00:00,2024-11-05 00:00:00+00:00,14714813.72800000011920928955078125,0,True,True
253732,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,will-elizabeth-warren-win-the-popular-vote-in-the-2024-presidential-election,2024-01-09 23:48:00+00:00,2024-11-05 00:00:00+00:00,5356970.026689000427722930908203125,0,True,True
253750,Ethereum ETF approved by May 31?,ethereum-etf-approved-by-may-31,2024-01-09 21:52:14.513000+00:00,2024-05-31 12:00:00+00:00,13226512.33000000007450580596923828125,0,True,True
253797,Will BTC or ETH reach all-time high first?,will-btc-or-eth-reach-all-time-high-first,2024-01-11 20:24:20.331000+00:00,2024-12-31 00:00:00+00:00,66281.919999999998253770172595977783203125,0,True,True
253842,Will Elizabeth Warren win the 2024 Democratic Presidential Nomination?,will-elizabeth-warren-win-the-2024-democratic-presidential-nomination,2024-01-13 01:34:00+00:00,2024-08-19 00:00:00+00:00,16590051.9800000004470348358154296875,0,True,True
253857,"Will ETH hit $3,000 in January?",will-eth-hit-3000-in-january,2024-01-12 19:59:11.474000+00:00,2024-01-31 00:00:00+00:00,129230.270000000004074536263942718505859375,0,True,True
253978,Will the median gas price per blob be <0.0001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt0001-eth-one-month-after-eip-4844,2024-01-19 22:21:00+00:00,2024-12-29 00:00:00+00:00,49401.2300000000032014213502407073974609375,0,True,True
253979,Will the median gas price per blob be between 0.0001 and 0.001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt0001-and-0pt001-eth-one-month-after-eip-4844,2024-01-19 22:22:00+00:00,2024-12-29 00:00:00+00:00,28144.9300000000002910383045673370361328125,0,True,True
253980,Will the median gas price per blob be between 0.001 and 0.01 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt001-and-0pt01-eth-one-month-after-eip-4844,2024-01-19 22:22:00+00:00,2024-12-29 00:00:00+00:00,51100.919999999998253770172595977783203125,0,True,True
253981,Will the median gas price per blob be between 0.01 and 0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt01-and-0pt1-eth-one-month-after-eip-4844,2024-01-19 22:22:00+00:00,2024-12-29 00:00:00+00:00,54945.91000000000349245965480804443359375,0,True,True
253983,Will the median gas price per blob be >=0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt1-eth-one-month-after-eip-4844,2024-01-19 22:22:00+00:00,2024-12-29 00:00:00+00:00,35364.9800000000032014213502407073974609375,0,True,True
254060,"Will ETH dip below $2,000 by end of Jan?",will-eth-dip-below-2000-by-end-of-jan,2024-01-23 17:35:46.754000+00:00,2024-01-31 00:00:00+00:00,95450.080000000001746229827404022216796875,0,True,True
254241,"Will ETH hit $2,500 in February?",will-eth-hit-2500-in-february,2024-01-31 19:43:09.923000+00:00,2024-02-29 00:00:00+00:00,97162.479999999995925463736057281494140625,0,True,True
254309,Will lito.eth win Crypto: The Game?,will-litoeth-win-crypto-the-game,2024-02-05 00:50:41.236000+00:00,2024-05-31 00:00:00+00:00,2722,2495.6999999999998181010596454143524169921875,True,True
254411,"Will ETH hit $3,000 in February?",will-eth-hit-3000-in-february,2024-02-09 17:45:18.942000+00:00,2024-02-29 00:00:00+00:00,277741.150000000023283064365386962890625,0,True,True
254432,Ethereum all time high in 2024?,ethereum-all-time-high-in-2024,2024-02-12 22:33:41.667000+00:00,2024-12-30 12:00:00+00:00,19510179.2052032016217708587646484375,0,True,True
254494,"Will ETH hit $3,500 by May 31?",will-eth-hit-3500-by-may-31,2024-02-15 16:58:59.290000+00:00,2024-05-31 00:00:00+00:00,68793.6799999999930150806903839111328125,0,True,True
254524,Ethereum ETF approved by end of March?,ethereum-etf-approved-by-end-of-march,2024-02-17 22:14:54.981000+00:00,2024-03-31 00:00:00+00:00,38666.0999999999985448084771633148193359375,0,True,True
254561,"ETH above $3,000 on March 1?",eth-above-3000-on-march-1,2024-02-21 01:14:32.840000+00:00,2024-03-01 00:00:00+00:00,109674.41000000000349245965480804443359375,0,True,True
254754,Ethereum all time high in Q1 2024?,ethereum-all-time-high-in-q1-2024,2024-02-27 19:09:22.149000+00:00,2024-03-31 00:00:00+00:00,64914.5,0,True,True
254755,Ethereum all time high in Q2 2024?,ethereum-all-time-high-in-q2-2024,2024-02-27 19:09:31.467000+00:00,2024-06-30 00:00:00+00:00,198007.22000000000116415321826934814453125,0,True,True
254758,Ethereum all time high in Q3 2024?,ethereum-all-time-high-in-q3-2024,2024-02-27 19:09:41.031000+00:00,2024-10-01 00:00:00+00:00,2301989.5272400001995265483856201171875,0,True,True
254759,Ethereum all time high in Q4 2024?,ethereum-all-time-high-in-q4-2024,2024-02-27 19:09:48.705000+00:00,2024-12-31 00:00:00+00:00,6082769.27339299023151397705078125,0,True,True
254760,No Ethereum all time high in 2024?,no-ethereum-all-time-high-in-2024,2024-02-27 19:09:57.986000+00:00,2024-12-31 00:00:00+00:00,3314621.1461249999701976776123046875,0,True,True
255228,Ethereum all time high by Friday?,ethereum-all-time-high-by-friday,2024-03-04 16:45:21.318000+00:00,2024-03-08 00:00:00+00:00,41418.830000000001746229827404022216796875,0,True,True
255230,Ethereum all time high by end of March?,ethereum-all-time-high-by-end-of-march,2024-03-04 16:39:07.750000+00:00,2024-03-31 00:00:00+00:00,93369.66000000000349245965480804443359375,0,True,True
255323,Will Ethereum hit $15k in 2024?,will-ethereum-hit-15k-in-2024,2024-03-06 21:15:59.569000+00:00,2024-12-31 00:00:00+00:00,1696679.2128651500679552555084228515625,0,True,True
