id,question,slug,start_date,end_date,volume,liquidity,active,closed,yes_percentage,no_percentage,outcome_details,total_volume,total_liquidity,end_date_iso,volume_24hr,spread,one_day_price_change,last_trade_price,bestBid,bestAsk
246767,Will the floor price of Bored Apes be above 90 ETH on July 25?,will-the-floor-price-of-bored-apes-be-above-90-eth-on-july-25,,,,,True,True,6.903805118487436e-05,99.99993096194882,Yes: 0.00% | No: 100.00%,9612.58,100.03,2022-07-25,0,1,0,0,0,1
246782,Will Joe Biden's FiveThirtyEight approval rating be 37.0% or higher on July 28?,will-joe-bidens-fivethirtyeight-approval-rating-be-37pt0-or-higher-on-july-28,,,,,True,True,99.99992412140976,7.587859022878682e-05,Yes: 100.00% | No: 0.00%,5397,100.09,2022-07-28,0,1,0,0,0,1
246795,"Will $ETH be above $1,600 on July 29?",will-eth-be-above-1600-on-july-29,,,,,True,True,99.99993070232588,6.929767412209141e-05,Yes: 100.00% | No: 0.00%,89854.12,102.64,2022-07-29,0,1,0,0,0,1
246857,Will Joe Biden's FiveThirtyEight approval rating be 39.0% or higher on August 4?,will-joe-bidens-fivethirtyeight-approval-rating-be-39pt0-or-higher-on-august-4,,,,,True,True,99.99994356070086,5.643929914994848e-05,Yes: 100.00% | No: 0.00%,16351.24,100.09,2022-08-04,0,1,0,0,0,1
246877,"Will $ETH be above $1,700 on August 5?",will-eth-be-above-1700-on-august-5,,,,,True,True,6.693205581647427e-05,99.99993306794418,Yes: 0.00% | No: 100.00%,79666.24,100.91,2022-08-08,0,1,0,0,0,1
246921,"Will $ETH be above $1,700 on August 12?",will-eth-be-above-1700-on-august-12,,,,,True,True,99.99978301398025,0.0002169860197507904,Yes: 100.00% | No: 0.00%,85143.62,135.48,2022-08-12,0,1,0,0,0,1
246924,Will Joe Biden's FiveThirtyEight approval rating be 39.0% or higher on August 11?,will-joe-bidens-fivethirtyeight-approval-rating-be-39pt0-or-higher-on-august-11,,,,,True,True,99.9999314544334,6.85455665955226e-05,Yes: 100.00% | No: 0.00%,4303.52,100.03,2022-08-11,0,1,0,0,0,1
246955,Will the floor price of CryptoPunks be 75 ETH or above on August 19?,will-the-floor-price-of-cryptopunks-be-75-eth-or-above-on-august-19,,,,,True,True,7.984449227232943e-05,99.99992015550772,Yes: 0.00% | No: 100.00%,31422.12,100.07,2022-08-19,0,1,0,0,0,1
246959,Will Joe Biden's FiveThirtyEight approval rating be 40.0% or higher on August 18?,will-joe-bidens-fivethirtyeight-approval-rating-be-40pt0-or-higher-on-august-18,,,,,True,True,99.99982137245235,0.0001786275476498225,Yes: 100.00% | No: 0.00%,8880.38,100.11,2022-08-18,0,1,0,0,0,1
246961,Will ETH hit $2000 by August 19?,will-eth-hit-2000-by-august-19,,,,,True,True,99.99985486398454,0.00014513601545925554,Yes: 100.00% | No: 0.00%,9029.03,470.76,2022-08-20,0,1,0,0,0,1
246975,"Will the Ethereum Merge (EIP-3675) occur by September 16, 2022?",will-the-ethereum-merge-eip-3675-occur-by-september-16-2022,,,,,True,True,99.99985369333439,0.00014630666561968588,Yes: 100.00% | No: 0.00%,88841.41,762.08,2022-09-16,0,1,0,0,0,1
246980,"Will $ETH be above $1,900 on August 19?",will-eth-be-above-1900-on-august-19,,,,,True,True,8.9404683540073e-05,99.99991059531645,Yes: 0.00% | No: 100.00%,90909.23,100.14,2022-08-19,0,1,0,0,0,1
247041,Will Joe Biden's FiveThirtyEight approval rating be 41.0% or higher on August 31?,will-joe-bidens-fivethirtyeight-approval-rating-be-41pt0-or-higher-on-august-31,,,,,True,True,99.99973286551129,0.00026713448870651843,Yes: 100.00% | No: 0.00%,7104.17,100.07,2022-08-31,0,1,0,0,0,1
247043,"Will $ETH be above $1,600 on August 26?",will-eth-be-above-1600-on-august-26,,,,,True,True,4.9704374320423714e-05,99.99995029562568,Yes: 0.00% | No: 100.00%,74613.53,10.07,2022-08-26,0,1,0,0,0,1
247044,Will the floor price of Bored Apes be 70 ETH or above on Aug 31?,will-the-floor-price-of-bored-apes-be-70-eth-or-above-on-aug-31,,,,,True,True,99.99992416757696,7.583242304189809e-05,Yes: 100.00% | No: 0.00%,10125.3,100.03,2022-08-31,0,1,0,0,0,1
247084,Will $ETH hit $2000 again before the merge?,will-eth-hit-2000-again-before-the-merge,,,,,True,True,0.00016697274618542865,99.99983302725381,Yes: 0.00% | No: 100.00%,79695.49,100.16,2023-01-01,0,1,0,0,0,1
247085,Will the price of $ETH be higher or lower 1 week post-merge?,will-the-price-of-eth-be-higher-or-lower-1-week-post-merge,,,,,True,True,,,Higher: 0.00% | Lower: 100.00%,88545.55,101.11,2023-01-01,0,1,0,0,0,1
247208,Will Joe Biden's FiveThirtyEight approval rating be 43.0% or higher on September 15?,will-joe-bidens-fivethirtyeight-approval-rating-be-43pt0-or-higher-on-september-15,,,,,True,True,0.00011360835750001432,99.9998863916425,Yes: 0.00% | No: 100.00%,5336.32,100.06,2022-09-15,0,1,0,0,0,1
247270,Will Joe Biden's FiveThirtyEight approval rating be 42.5% or higher on September 22?,will-joe-bidens-fivethirtyeight-approval-rating-be-42pt5-or-higher-on-september-22,,,,,True,True,99.99994346395405,5.653604594291052e-05,Yes: 100.00% | No: 0.00%,14283.62,184.31,2022-09-22,0,1,0,0,0,1
247272,Will the price of ETH be above $1400 on September 23?,will-the-price-of-eth-be-above-1400-on-september-23,,,,,True,True,0.00012987004782385794,99.99987012995217,Yes: 0.00% | No: 100.00%,40568.52,100.12,2022-09-23,0,1,0,0,0,1
247353,Will $ETH dip below $1000 by Nov 1?,will-ethereum-eth-dip-below-1000-by-nov-1,,,,,True,True,6.592002422774446e-05,99.99993407997577,Yes: 0.00% | No: 100.00%,40384.7,118.59,2022-11-01,0,1,0,0,0,1
247355,Will the price of $ETH be above $1300 on Sept 30?,will-the-price-of-eth-be-above-1300-on-september-30,,,,,True,True,99.99993798325112,6.201674887956452e-05,Yes: 100.00% | No: 0.00%,42643.13,100.66,2022-09-30,0,1,0,0,0,1
247358,Will Joe Biden's FiveThirtyEight approval rating be 43% or higher on September 29?,will-joe-bidens-fivethirtyeight-approval-rating-be-43-or-higher-on-september-29,,,,,True,True,6.413586433881792e-05,99.99993586413567,Yes: 0.00% | No: 100.00%,10039.38,325.9,2022-09-30,0,1,0,0,0,1
247409,Will the price of $ETH be above $1300 on October 7?,will-the-price-of-eth-be-above-1300-on-october-7,,,,,True,True,99.99988224062261,0.00011775937739908481,Yes: 100.00% | No: 0.00%,14747.38,113.65,2022-10-07,0,1,0,0,0,1
247421,Will Joe Biden's FiveThirtyEight approval rating be 42.5% or higher on October 6?,will-joe-bidens-fivethirtyeight-approval-rating-be-42pt5-or-higher-on-october-6,,,,,True,True,99.99988415417411,0.00011584582588775769,Yes: 100.00% | No: 0.00%,5041.91,100.78,2022-10-07,0,1,0,0,0,1
247461,Will Joe Biden's FiveThirtyEight approval rating be 42.5% or higher on October 13?,will-joe-bidens-fivethirtyeight-approval-rating-be-42pt5-or-higher-on-october-13,,,,,True,True,99.99989497330546,0.00010502669454021024,Yes: 100.00% | No: 0.00%,1132.94,100.02,2022-10-14,0,1,0,0,0,1
247462,Will the price of $ETH be above $1350 on October 14?,will-the-price-of-eth-be-above-1350-on-october-14,,,,,True,True,0.00010695025167078721,99.99989304974834,Yes: 0.00% | No: 100.00%,13785.21,101.83,2022-10-14,0,1,0,0,0,1
247661,Will the price of $ETH be above $1300 on October 21?,will-the-price-of-eth-be-above-1300-on-october-21,,,,,True,True,9.733411130794089e-05,99.9999026658887,Yes: 0.00% | No: 100.00%,13732.12,100.21,2022-10-21,0,1,0,0,0,1
247769,Will the price of $ETH be above $1500 on November 4?,will-the-price-of-eth-be-above-1500-on-november-4,,,,,True,True,99.99990323444887,9.676555113787477e-05,Yes: 100.00% | No: 0.00%,24337.59,100.08,2022-11-04,0,1,0,0,0,1
247789,Will Joe Biden's FiveThirtyEight approval rating be 42% or higher on Election Day?,will-joe-bidens-fivethirtyeight-approval-rating-be-42-or-higher-on-election-day,,,,,True,True,0.0023303085502052482,99.9976696914498,Yes: 0.00% | No: 100.00%,2486.26,335.72,2022-11-08,0,1,0,0,0,1
247824,Will $ETH dip below $1000 by Nov 11?,will-eth-dip-below-1000-by-november-11,,,,,True,True,6.453847318791828e-05,99.99993546152682,Yes: 0.00% | No: 100.00%,3883.08,100.03,2022-11-11,0,1,0,0,0,1
248016,Will Netherlands qualify from Group A?,will-netherlands-qualify-from-group-a,,,,,True,True,99.99990100624038,9.89937596180352e-05,Yes: 100.00% | No: 0.00%,423.02,25.02,2022-12-06,0,1,0,0,0,1
248053,Will Netherlands win the 2022 World Cup?,will-netherlands-win-the-2022-world-cup,,,,,True,True,0.02138816665092399,99.97861183334908,Yes: 0.02% | No: 99.98%,2676.35,402.54,2022-12-18,0,1,0,0,0,1
248087,World Cup 2022: Monday - Will Netherlands beat Senegal?,world-cup-2022-monday-will-netherlands-beat-senegal,,,,,True,True,99.99995388440027,4.611559972266815e-05,Yes: 100.00% | No: 0.00%,18087.34,20.03,2022-11-21,0,1,0,0,0,1
248105,World Cup: Friday - Will Netherlands beat Ecuador?,world-cup-2022-friday-will-netherlands-beat-ecuador,,,,,True,True,2.2449399647635082e-05,99.99997755060035,Yes: 0.00% | No: 100.00%,6335.12,25.4,2022-11-25,0,1,0,0,0,1
248123,Will the price of $ETH be above $1200 on November 28?,will-the-price-of-eth-be-above-1200-on-november-28,,,,,True,True,0.00014966185046056833,99.99985033814954,Yes: 0.00% | No: 100.00%,1392.54,100.02,2022-11-28,0,1,0,0,0,1
248125,Will $ETH dip below $1000 by EOY?,will-eth-dip-below-1000-before-2023,,,,,True,True,7.063597817599661e-05,99.99992936402182,Yes: 0.00% | No: 100.00%,7722.83,102.2,2022-12-31,0,1,0,0,0,1
248130,World Cup: Tuesday - Will Netherlands beat Qatar?,world-cup-tuesday-will-netherlands-beat-qatar,,,,,True,True,99.99991229648369,8.770351631413305e-05,Yes: 100.00% | No: 0.00%,7579.15,25.03,2022-11-29,0,1,0,0,0,1
248152,World Cup: Saturday - Will Netherlands beat USA?,world-cup-saturday-will-netherlands-beat-usa,,,,,True,True,99.99991524426179,8.475573821970827e-05,Yes: 100.00% | No: 0.00%,36518.28,25.06,2022-12-03,0,1,0,0,0,1
248164,World Cup: Friday - Argentina vs. Netherlands,world-cup-friday-argentina-vs-netherlands,,,,,True,True,,,Argentina: 100.00% | Netherlands: 0.00%,14196.48,27.43,2022-12-09,0,1,0,0,0,1
248279,Will the price of $ETH be above $1200 on December 30?,will-the-price-of-eth-be-above-1200-on-december-30,,,,,True,True,8.360105849526671e-05,99.99991639894151,Yes: 0.00% | No: 100.00%,11063.21,25.01,2022-12-30,0,1,0,0,0,1
248290,Will Joe Biden's FiveThirtyEight approval rating be 43.0% or higher on December 29?,will-joe-bidens-fivethirtyeight-approval-rating-be-43-or-higher-on-december-29,,,,,True,True,99.99992272051662,7.727948337450742e-05,Yes: 100.00% | No: 0.00%,148.03,25.01,2022-12-30,0,1,0,0,0,1
248302,Will the price of $ETH be above $1200 on January 6?,will-the-price-of-eth-be-above-1200-on-january-6,,,,,True,True,99.99998143771008,1.8562289930623234e-05,Yes: 100.00% | No: 0.00%,595.5,25,2023-01-06,0,1,0,0,0,1
248306,Will Joe Biden's FiveThirtyEight approval rating be 43.3% or higher on January 7?,will-joe-bidens-fivethirtyeight-approval-rating-be-43pt3-or-higher-on-january-7,,,,,True,True,99.99984005438372,0.00015994561627336943,Yes: 100.00% | No: 0.00%,255.9,25.33,2023-01-07,0,1,0,0,0,1
248578,Will the price of $ETH be above $1700 on February 10?,will-the-price-of-eth-be-above-1700-on-february-10,,,,,True,True,0.02271286728762409,99.97728713271238,Yes: 0.02% | No: 99.98%,14993.19,25.01,2023-02-10,0,1,0,0,0,1
248658,Will the price of $ETH be above $1700 on February 17 (11:59 PM ET)?,will-the-price-of-eth-be-above-1700-on-february-17-1159-pm-et,,,,,True,True,0.052162037699891105,99.94783796230011,Yes: 0.05% | No: 99.95%,7660.18,25.01,2023-02-17,0,1,0,0,0,1
248822,Will $ETH be above $1700 on February 24?,will-eth-be-above-1700-on-february-24-12-pm-et,,,,,True,True,0.3368911143575479,99.66310888564244,Yes: 0.34% | No: 99.66%,5131.36,25.01,2023-02-24,0,1,0,0,0,1
248888,"Will $ETH hit $1,000 or $2,000 first?",will-eth-hit-1000-or-2000-first-3,,,,,True,True,,,1k: 0.00% | 2k: 100.00%,34367.75,25,2023-12-31,0,1,0,0,0,1
248957,Will the floor price of Bored Apes be above 67 ETH on March 31?,will-the-floor-price-of-bored-apes-be-above-67-eth-on-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3893.53,21.92,2023-03-31,0,1,0,0,0,1
249079,Ethereum Shanghai Upgrade by April 15?,ethereum-shanghai-upgrade-by-april-15,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,5271.34,100,2023-04-15,0,1,0,0,0,1
249083,Will $ETH be above $1550 on March 17?,will-eth-be-above-1550-on-march-17,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,25369.74,25,2023-03-17,0,1,0,0,0,1
249313,UFC 286: Who will win - Gaethje or Fiziev?,ufc-286-who-will-win-gaethje-or-fiziev,,,,,True,True,,,Gaethje: 100.00% | Fiziev: 0.00%,267.56,0,2023-03-17,0,1,0,0,0,1
249345,Will $ETH be above $1700 on March 24?,will-eth-be-above-1700-on-march-24,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,26302.59,0.93,2023-03-24,0,1,0,0,0,1
249523,Will $ETH be above $1800 on March 31?,will-eth-be-above-1800-on-march-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,46497.35,1.01,2023-03-31,0,1,0,0,0,1
249551,Will $ETH be above $1750 on March 31?,will-eth-be-above-1750-on-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,29453.85,0,2023-03-30,0,1,0,0,0,1
249552,Will $ETH be above $1700 on March 31?,will-eth-be-above-1700-on-march-31,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,16772.39,0,2023-03-30,0,1,0,0,0,1
249696,Will $ETH moon after Shanghai?,will-eth-moon-after-shanghai,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,47790.31,1.01,2023-12-31,0,1,0,0,0,1
249760,Will $ETH be above $1700 on April 7?,will-eth-be-above-1700-on-april-7,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,741.01,703.45,2023-04-06,0,1,0,0,0,1
249761,Will $ETH be above $1750 on April 7?,will-eth-be-above-1750-on-april-7,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,107.26,0,2023-04-06,0,1,0,0,0,1
249762,Will $ETH be above $1800 on April 7?,will-eth-be-above-1800-on-april-7,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,13089.81,0,2023-04-06,0,1,0,0,0,1
249768,Will $ETH be above $1850 on April 7?,will-eth-be-above-1850-on-april-7,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,300.27,1,2023-04-07,0,1,0,0,0,1
249804,"ETH above $1,850 on April 1?",crypto-eth-2023-04-01,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,4912.73,0,2023-03-31,0,1,0,0,0,1
249808,"ETH above $1,800 on April 2?",crypto-eth-2023-04-02,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,14067.53,0,2023-04-02,0,1,0,0,0,1
249810,"ETH above $1,800 on April 3?",crypto-eth-2023-04-03,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5630.49,0,2023-04-03,0,1,0,0,0,1
249878,"ETH above $1,800 on April 4?",crypto-eth-2023-04-04,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,141.25,2023-04-04,0,1,0,0,0,1
249888,"ETH above $1,850 on April 5?",crypto-eth-2023-04-05,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4598.75,0,2023-04-04,0,1,0,0,0,1
249906,Will Jordan Spieth win the 2023 Masters Tournament?,will-jordan-spieth-win-the-2023-masters-tournament,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2.29,1,2023-04-07,0,1,0,0,0,1
249909,"ETH above $1,900 on April 6?",crypto-eth-2023-04-06,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2304.5,0,2023-04-05,0,1,0,0,0,1
249984,"ETH above $1,850 on April 8?",crypto-eth-2023-04-08,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,11906.73,0,2023-04-07,0,1,0,0,0,1
249988,$ETH above $1800 on April 14?,crypto-eth-1800-2023-04-14,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,374.02,0,2023-04-14,0,1,0,0,0,1
249989,$ETH above $1850 on April 14?,crypto-eth-1850-2023-04-14,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1430.83,0,2023-04-14,0,1,0,0,0,1
249990,$ETH above $1900 on April 14?,crypto-eth-1900-2023-04-14,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,51.85,0,2023-04-14,0,1,0,0,0,1
250052,"ETH above $1,850 on April 9?",crypto-eth-2023-04-09,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5864.08,0,2023-04-08,0,1,0,0,0,1
250070,"ETH above $1,850 on April 10?",crypto-eth-2023-04-10,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,2186.33,0,2023-04-09,0,1,0,0,0,1
250096,"ETH above $1,900 on April 11?",crypto-eth-2023-04-11,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4756.17,0,2023-04-10,0,1,0,0,0,1
250099,Will the floor price of Miladys be more than 1.5 ETH on Apr 24?,will-the-floor-price-of-miladys-be-more-than-1pt5-eth-on-apr-24,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-04-23,0,1,0,0,0,1
250100,Will the floor price of Miladys be more than 2.5 ETH on Apr 24?,will-the-floor-price-of-miladys-be-more-than-2pt5-eth-on-apr-24,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-04-23,0,1,0,0,0,1
250105,"ETH above $1,900 on April 12?",crypto-eth-2023-04-12,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,4677.93,0,2023-04-12,0,1,0,0,0,1
250109,"ETH above $1,900 on April 13?",crypto-eth-2023-04-13,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,46.55,0,2023-04-12,0,1,0,0,0,1
250121,Will ETH hit $2k by Friday?,will-eth-hit-2k-by-friday,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,9950.17,1,2023-04-14,0,1,0,0,0,1
250122,$ETH above $2000 on April 14?,crypto-eth-2000-2023-04-14,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,12673,0,2023-04-14,0,1,0,0,0,1
250174,"Will ETH hit $2,500 by April 30?",will-eth-hit-2500-by-april-30,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,6396.33,317.98,2023-04-30,0,1,0,0,0,1
250191,"ETH above $2,100 on April 15?",crypto-eth-2023-04-15,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3881.07,0,2023-04-14,0,1,0,0,0,1
250234,"ETH above $2,100 on April 16?",crypto-eth-2023-04-16,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1293.58,0,2023-04-15,0,1,0,0,0,1
250237,"ETH above $2,100 on April 17?",crypto-eth-2023-04-17,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,2958.47,0,2023-04-16,0,1,0,0,0,1
250257,"ETH above $2,050 on April 18?",crypto-eth-2023-04-18,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,2068.67,0,2023-04-17,0,1,0,0,0,1
250315,"ETH above $2,100 on April 19?",crypto-eth-2023-04-19,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,99.17,0,2023-04-18,0,1,0,0,0,1
250327,"ETH above $2,000 on April 20?",crypto-eth-2023-04-20,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,3653.5,0,2023-04-19,0,1,0,0,0,1
250334,"ETH above $1,950 on April 21?",crypto-eth-2023-04-21,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,657.71,0,2023-04-20,0,1,0,0,0,1
250348,"ETH above $1,900 on April 22?",crypto-eth-2023-04-22,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5963.97,0,2023-04-21,0,1,0,0,0,1
250437,"ETH above $1,900 on April 23?",crypto-eth-2023-04-23,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,300,2023-04-22,0,1,0,0,0,1
250456,"ETH above $1,850 on April 24?",crypto-eth-2023-04-24,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-04-23,0,1,0,0,0,1
250505,"ETH above $1,800 on April 26?",crypto-eth-2023-04-26,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,5000,0,2023-04-25,0,1,0,0,0,1
250525,"ETH above $1,950 on April 27?",crypto-eth-2023-04-27,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-04-26,0,1,0,0,0,1
250558,"ETH above $1,900 on April 28?",crypto-eth-2023-04-28,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-04-27,0,1,0,0,0,1
250578,"ETH above $1,900 on April 29?",crypto-eth-1900-2023-04-29,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-04-28,0,1,0,0,0,1
250644,"ETH above $1,900 on May 1?",crypto-eth-1900-2023-05-01,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,50.84,0,2023-04-30,0,1,0,0,0,1
250695,"ETH above $1,850 on May 3?",crypto-eth-1850-2023-05-03,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,100,0,2023-05-02,0,1,0,0,0,1
250758,"ETH above $1,850 on May 5?",crypto-eth-1850-2023-05-05,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-05-04,0,1,0,0,0,1
250785,"ETH above $2,000 on May 6?",crypto-eth-2000-2023-05-06,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,46.66,0,2023-05-06,0,1,0,0,0,1
250801,"ETH above $1,900 on May 7?",crypto-eth-1900-2023-05-07,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,2.4,2023-05-06,0,1,0,0,0,1
250820,"ETH above $1,900 on May 8?",crypto-eth-1900-2023-05-08,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-05-07,0,1,0,0,0,1
250841,"ETH above $1,850 on May 9?",crypto-eth-1850-2023-05-09,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-05-08,0,1,0,0,0,1
250871,"ETH above $1,850 on May 10?",crypto-eth-1850-2023-05-10,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-05-09,0,1,0,0,0,1
250936,"ETH above $1,800 on May 12?",crypto-eth-1800-2023-05-12,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-05-11,0,1,0,0,0,1
250965,"ETH above $1,750 on May 13?",crypto-eth-1750-2023-05-13,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,14,2023-05-12,0,1,0,0,0,1
251001,"ETH above $1,800 on May 15?",crypto-eth-1800-2023-05-15,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-05-14,0,1,0,0,0,1
251021,"ETH above $1,850 on May 16?",crypto-eth-1850-2023-05-16,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,57.66,2023-05-15,0,1,0,0,0,1
251038,"ETH above $1,800 on May 17?",crypto-eth-1800-2023-05-17,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,117.37,0,2023-05-16,0,1,0,0,0,1
251082,"ETH above $1,800 on May 19?",crypto-eth-1800-2023-05-19,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,18.75,2023-05-18,0,1,0,0,0,1
251128,"ETH above $1,800 on May 21?",crypto-eth-1800-2023-05-21,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,70,2023-05-20,0,1,0,0,0,1
251212,"ETH above $1,800 on May 23?",crypto-eth-1800-2023-05-23,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,0,2023-05-22,0,1,0,0,0,1
251239,"ETH above $1,800 on May 25?",crypto-eth-1800-2023-05-25,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,23.68,0,2023-05-24,0,1,0,0,0,1
251249,"ETH above $1,800 on May 26?",crypto-eth-1800-2023-05-26,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,58,2023-05-25,0,1,0,0,0,1
251251,"ETH above $1,850 on May 27?",crypto-eth-1850-2023-05-27,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-05-26,0,1,0,0,0,1
251256,"ETH above $1,900 on May 30?",crypto-eth-1900-2023-05-30,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,10000,0,2023-05-29,0,1,0,0,0,1
251262,"ETH above $1,900 on May 31?",crypto-eth-1900-2023-05-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,0,2023-05-30,0,1,0,0,0,1
251265,"ETH above $1,850 on June 1?",crypto-eth-1850-2023-06-01,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,0,147.5,2023-05-31,0,1,0,0,0,1
251267,"ETH above $1,850 on June 2?",crypto-eth-1850-2023-06-02,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,1.11,0,2023-06-01,0,1,0,0,0,1
251282,"ETH above $1,900 on June 2?",crypto-eth-1900-2023-06-02,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,1,0,2023-06-01,0,1,0,0,0,1
251318,"ETH above $1,850 on June 7?",crypto-eth-1850-2023-06-07,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,0,14.7,2023-06-06,0,1,0,0,0,1
251642,"ETH above $2,000 on June 30?",eth-above-2000-on-june-30,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,55177.8,0,2023-06-30,0,1,0,0,0,1
251714,Will EthCC be postponed?,will-ethcc-be-postponed,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,14511.57,1114,2023-07-17,0,1,0,0,0,1
251799,"Will $ETH hit $2,500 by July 31?",will-eth-hit-2500-by-july-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,94916.2,0,2023-07-31,0,1,0,0,0,1
251806,"Will $ETH hit $2,000 again by July 31?",will-eth-hit-2000-again-by-july-31,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,16842.56,0,2023-07-31,0,1,0,0,0,1
251828,Opepen floor price over .69 ETH on July 28?,opepen-floor-price-over-69-eth-on-july-28,,,,,True,True,0.0,100.0,Yes: 0.00% | No: 100.00%,5185.85,0,2023-07-28,0,1,0,0,0,1
251855,"Will ETH hit $2,000 by EOY?",will-eth-hit-2000-by-eoy,,,,,True,True,100.0,0.0,Yes: 100.00% | No: 0.00%,154313.21,0.93,2023-12-31,0,1,0,0,0,1
